OrderNum,OrderDate,OrderType,Customer ID,ProdNumber,Quantity
1105769,4/3/2020,Wholesale,2164,FT525,69
1105770,4/3/2020,Wholesale,2236,MW122,168
1105771,4/3/2020,Retail,3038,SP609,1
1105772,4/3/2020,Retail,4008,SP604,1
1105773,4/3/2020,Retail,1496,FT439,1
1105774,4/3/2020,Retail,3206,FT870,1
1105775,4/3/2020,Retail,2344,MW142,1
1105776,4/3/2020,Retail,1933,MW242,4
1105777,4/3/2020,Retail,2298,SP125,1
1105778,4/3/2020,Retail,2065,SP609,1
1105779,4/3/2020,Retail,2997,FT962,2
1105780,4/3/2020,Retail,3562,MW202,3
1105781,4/4/2020,Retail,2590,MW272,88
1105782,4/4/2020,Retail,3404,SP202,1
1105783,4/4/2020,Retail,2138,SP603,1
1105784,4/4/2020,Retail,1272,MW182,1
1105785,4/4/2020,Retail,3657,MW222,4
1105786,4/5/2020,Retail,1928,SP304,2
1105787,4/5/2020,Retail,2353,SP120,1
1105788,4/5/2020,Retail,1305,FT525,2
1105789,4/5/2020,Retail,3253,MW142,1
1105790,4/5/2020,Retail,2761,MW122,2
1105791,4/6/2020,Wholesale,3036,MW112,299
1105792,4/6/2020,Retail,1512,MW112,5
1105793,4/6/2020,Retail,3924,SP603,1
1105794,4/6/2020,Retail,2416,SP607,1
1105795,4/6/2020,Retail,3365,SP304,2
1105796,4/6/2020,Retail,2583,SP202,1
1105797,4/6/2020,Retail,2894,FT139,2
1105798,4/7/2020,Wholesale,3974,MW262,59
1105799,4/7/2020,Retail,3261,FT825,1
1105800,4/7/2020,Retail,3675,MW162,2
1105801,4/7/2020,Retail,3410,SP607,1
1105802,4/7/2020,Retail,2945,SP201,2
1105803,4/7/2020,Retail,2840,FT344,1
1105804,4/7/2020,Retail,3890,MW232,1
1105805,4/7/2020,Retail,3589,MW202,3
1105806,4/8/2020,Wholesale,2240,FT139,20
1105807,4/8/2020,Retail,1510,MW242,3
1105808,4/8/2020,Retail,3732,MW242,6
1105809,4/9/2020,Retail,3544,SP609,2
1105810,4/10/2020,Wholesale,2317,MW122,158
1105811,4/10/2020,Wholesale,3700,MW132,130
1105812,4/10/2020,Wholesale,2898,MW202,340
1105813,4/10/2020,Retail,1818,SP305,2
1105814,4/10/2020,Retail,3676,SP601,1
1105815,4/10/2020,Retail,2405,SP204,2
1105816,4/11/2020,Retail,2176,SP126,1
1105817,4/11/2020,Retail,3259,SP603,1
1105818,4/11/2020,Retail,2394,FT976,2
1105819,4/11/2020,Retail,4036,FT258,1
1105820,4/11/2020,Retail,3428,FT577,1
1105821,4/11/2020,Retail,1912,FT467,1
1105822,4/12/2020,Retail,3289,MW132,1
1105823,4/12/2020,Retail,2142,MW162,2
1105824,4/12/2020,Retail,2225,MW222,3
1105825,4/12/2020,Retail,3527,MW282,4
1105826,4/12/2020,Retail,2153,SP601,1
1105827,4/12/2020,Retail,4034,SP203,3
1105828,4/12/2020,Retail,2978,SP204,2
1105829,4/12/2020,Retail,1146,SP603,1
1105830,4/12/2020,Retail,3640,SP201,1
1105831,4/12/2020,Retail,1620,FT344,1
1105832,4/13/2020,Retail,3573,FT962,100
1105833,4/13/2020,Retail,1127,FT525,1
1105834,4/13/2020,Retail,1343,MW122,1
1105835,4/14/2020,Retail,1178,MW122,2
1105836,4/14/2020,Retail,1332,MW202,4
1105837,4/14/2020,Retail,3193,SP607,1
1105838,4/15/2020,Wholesale,1541,FT280,50
1105839,4/15/2020,Retail,2023,SP607,1
1105840,4/15/2020,Retail,1668,SP607,2
1105841,4/15/2020,Retail,2692,SP304,1
1105842,4/16/2020,Wholesale,2389,MW262,66
1105843,11/1/2020,Retail,2532,FT350,2
1105844,4/16/2020,Wholesale,4101,SP120,210
1105845,4/16/2020,Retail,3216,FT797,1
1105846,4/16/2020,Retail,1660,MW242,1
1105847,4/16/2020,Retail,3274,MW112,4
1105848,4/16/2020,Retail,3748,SP604,1
1105849,4/17/2020,Wholesale,2343,SP609,156
1105850,11/1/2020,Wholesale,2651,MW122,169
1105851,4/17/2020,Wholesale,1860,SP123,194
1105852,4/17/2020,Retail,1494,SP609,2
1105853,4/17/2020,Retail,2917,SP201,2
1105854,4/17/2020,Retail,2902,SP126,1
1105855,4/17/2020,Retail,2268,FT181,1
1105856,4/17/2020,Retail,4043,FT577,2
1105857,4/17/2020,Retail,2380,MW172,1
1105858,4/18/2020,Wholesale,2543,MW202,290
1105859,4/18/2020,Retail,3310,MW202,4
1105860,4/18/2020,Retail,2685,SP203,2
1105861,4/18/2020,Retail,1467,SP603,1
1105862,4/19/2020,Wholesale,3031,SP123,155
1105863,4/19/2020,Retail,3514,FT797,1
1105864,4/19/2020,Retail,1580,MW132,1
1105865,4/19/2020,Retail,3269,SP306,2
1105866,4/19/2020,Retail,1992,SP126,1
1105867,11/1/2020,Retail,2181,SP306,1
1105868,4/19/2020,Retail,3012,MW102,3
1105869,4/20/2020,Retail,1842,SP306,2
1105870,4/20/2020,Retail,2516,FT598,1
1105871,4/21/2020,Wholesale,1612,MW102,169
1105872,4/21/2020,Wholesale,2139,SP204,120
1105873,4/21/2020,Retail,2619,MW162,2
1105874,4/21/2020,Retail,1597,MW202,4
1105875,4/21/2020,Retail,1262,SP602,1
1105876,4/22/2020,Wholesale,3709,MW132,73
1105877,4/22/2020,Retail,3303,SP201,1
1105878,4/22/2020,Retail,4004,SP203,2
1105879,4/22/2020,Retail,3680,SP123,1
1105880,4/22/2020,Retail,1969,FT344,1
1105881,4/22/2020,Retail,3391,FT485,1
1105882,4/22/2020,Retail,2667,MW112,2
1105883,4/23/2020,Wholesale,3981,MW102,170
1105884,4/23/2020,Retail,2993,MW102,3
1105885,4/23/2020,Retail,2036,MW282,2
1105886,4/23/2020,Retail,3203,MW122,3
1105887,4/23/2020,Retail,1437,SP305,1
1105888,4/23/2020,Retail,1912,SP607,1
1105889,4/23/2020,Retail,2928,SP202,1
1105890,11/1/2020,Wholesale,3523,SP121,71
1105891,4/24/2020,Retail,2274,SP304,2
1105892,4/25/2020,Wholesale,1446,MW252,127
1105893,4/25/2020,Retail,4069,SP201,2
1105894,4/25/2020,Retail,3064,SP126,2
1105895,4/25/2020,Retail,2604,FT174,1
1105896,4/25/2020,Retail,2959,FT598,1
1105897,4/25/2020,Retail,2003,FT350,2
1105898,4/25/2020,Retail,1253,SP603,1
1105899,4/26/2020,Retail,3408,MW152,74
1105900,4/26/2020,Retail,1143,SP309,2
1105901,4/26/2020,Retail,2868,MW262,1
1105902,4/26/2020,Retail,2572,SP204,1
1105903,4/26/2020,Retail,1830,FT181,2
1105904,4/26/2020,Retail,2393,MW122,4
1105905,4/27/2020,Retail,1469,MW232,63
1105906,11/1/2020,Retail,3900,SP609,2
1105907,4/27/2020,Retail,1164,SP123,2
1105908,4/28/2020,Retail,1548,SP120,1
1105909,4/29/2020,Retail,3419,MW242,64
1105910,4/29/2020,Retail,3370,FT577,1
1105911,11/1/2020,Retail,2759,SP202,1
1105912,4/29/2020,Retail,2638,SP303,2
1105913,4/29/2020,Retail,1309,SP126,1
1105914,4/30/2020,Retail,1948,MW152,150
1105915,4/30/2020,Retail,1981,FT644,98
1105916,4/30/2020,Retail,3751,FT577,1
1105917,4/30/2020,Retail,3996,MW132,1
1105918,5/1/2020,Retail,4087,MW122,2
1105919,5/1/2020,Retail,3946,SP125,1
1105920,5/1/2020,Retail,4078,SP202,2
1105921,5/1/2020,Retail,3686,SP126,2
1105922,5/1/2020,Retail,2735,SP201,1
1105923,5/1/2020,Retail,3628,FT525,1
1105924,5/1/2020,Retail,3295,MW152,2
1105925,5/2/2020,Retail,3885,SP604,255
1105926,5/2/2020,Wholesale,3595,SP603,450
1105927,5/2/2020,Retail,4110,SP609,1
1105928,5/2/2020,Retail,1455,SP203,2
1105929,5/2/2020,Retail,1242,FT344,1
1105930,5/2/2020,Retail,1833,MW202,1
1105931,5/2/2020,Retail,3958,MW262,4
1105932,5/3/2020,Retail,2693,SP304,1
1105933,5/3/2020,Retail,1715,SP204,2
1105934,5/3/2020,Retail,1249,SP603,2
1105935,5/3/2020,Retail,2026,SP125,1
1105936,5/3/2020,Retail,2943,FT350,1
1105937,5/3/2020,Retail,2648,FT962,1
1105938,5/4/2020,Retail,3670,SP602,1
1105939,5/4/2020,Retail,2607,SP126,1
1105940,5/4/2020,Retail,3554,FT467,1
1105941,5/4/2020,Retail,4126,MW272,3
1105942,5/4/2020,Retail,1295,SP306,2
1105943,5/4/2020,Retail,3349,SP607,1
1105944,5/5/2020,Wholesale,2958,SP305,151
1105945,5/5/2020,Retail,1472,FT280,1
1105946,5/5/2020,Retail,1819,MW122,1
1105947,5/5/2020,Retail,2002,MW102,3
1105948,5/5/2020,Retail,3874,MW202,4
1105949,5/5/2020,Retail,3642,SP126,1
1105950,5/6/2020,Retail,2252,SP604,1
1105951,5/6/2020,Retail,3983,SP609,2
1105952,5/7/2020,Wholesale,3220,MW242,366
1105953,5/7/2020,Wholesale,1547,MW142,152
1105954,5/7/2020,Retail,2703,SP609,1
1105955,5/7/2020,Retail,1319,FT598,1
1105956,5/7/2020,Retail,3753,FT797,1
1105957,5/7/2020,Retail,2985,MW122,1
1105958,5/8/2020,Wholesale,3418,MW282,186
1105959,5/8/2020,Retail,2179,MW102,4
1105960,5/8/2020,Retail,3516,SP204,1
1105961,5/8/2020,Retail,1905,SP604,2
1105962,5/8/2020,Retail,3415,SP304,2
1105963,5/8/2020,Retail,3915,SP123,1
1105964,5/8/2020,Retail,1853,FT976,1
1105965,5/8/2020,Retail,2016,FT870,1
1105966,5/9/2020,Retail,3007,MW102,5
1105967,5/9/2020,Retail,2505,SP203,3
1105968,5/9/2020,Retail,3320,SP120,1
1105969,5/9/2020,Retail,3933,FT609,1
1105970,5/9/2020,Retail,1134,MW112,2
1105971,5/9/2020,Retail,2404,MW222,2
1105972,5/9/2020,Retail,3226,SP601,1
1105973,5/9/2020,Retail,4076,SP120,1
1105974,5/10/2020,Wholesale,1161,SP126,344
1105975,5/10/2020,Wholesale,2293,MW282,95
1105976,5/10/2020,Wholesale,3981,MW112,148
1105977,5/10/2020,Retail,3217,SP120,2
1105978,5/10/2020,Retail,2372,SP202,2
1105979,5/10/2020,Retail,1621,FT174,1
1105980,5/10/2020,Retail,2257,FT350,2
1105981,5/10/2020,Retail,1624,MW202,3
1105982,5/10/2020,Retail,1626,MW122,4
1105983,5/10/2020,Retail,4092,SP202,1
1105984,5/10/2020,Retail,2364,SP305,2
1105985,5/10/2020,Retail,1830,SP125,1
1105986,5/11/2020,Wholesale,3756,SP603,141
1105987,5/11/2020,Wholesale,1920,FT682,115
1105988,5/11/2020,Retail,1859,SP204,1
1105989,5/11/2020,Retail,1961,FT258,1
1105990,5/11/2020,Retail,2021,FT577,1
1105991,5/11/2020,Retail,2308,MW262,1
1105992,5/11/2020,Retail,3655,MW122,3
1105993,5/11/2020,Retail,3686,SP123,1
1105994,5/11/2020,Retail,3921,SP607,1
1105995,5/11/2020,Retail,3698,SP202,2
1105996,5/11/2020,Retail,2196,SP203,2
1105997,5/11/2020,Retail,1658,FT181,1
1105998,5/11/2020,Retail,2029,FT530,2
1105999,5/12/2020,Retail,2041,MW202,3
1106000,5/12/2020,Retail,1657,SP604,1
1106001,5/12/2020,Retail,3297,SP603,1
1106002,5/12/2020,Retail,4007,FT870,1
1106003,5/12/2020,Retail,1424,MW202,1
1106004,5/12/2020,Retail,2728,MW242,5
1106005,5/12/2020,Retail,1321,SP305,2
1106006,5/13/2020,Retail,1913,FT422,1
1106007,5/13/2020,Retail,3205,FT853,2
1106008,5/13/2020,Retail,2280,MW202,1
1106009,5/13/2020,Retail,1804,MW232,2
1106010,5/13/2020,Retail,2199,MW112,7
1106011,5/13/2020,Retail,3229,SP304,1
1106012,5/13/2020,Retail,2350,SP203,3
1106013,5/13/2020,Retail,1471,SP609,2
1106014,5/14/2020,Retail,2869,FT422,1
1106015,5/14/2020,Retail,1456,FT727,1
1106016,5/14/2020,Retail,2258,FT853,1
1106017,5/14/2020,Retail,1224,MW142,2
1106018,5/14/2020,Retail,2153,MW132,2
1106019,5/15/2020,Retail,1273,MW112,149
1106020,5/15/2020,Retail,2231,MW142,3
1106021,5/15/2020,Retail,3634,SP603,1
1106022,5/15/2020,Retail,1798,SP305,1
1106023,5/15/2020,Retail,1337,SP126,2
1106024,5/15/2020,Retail,2932,SP604,2
1106025,5/15/2020,Retail,2316,SP201,1
1106026,5/15/2020,Retail,2307,FT174,1
1106027,5/15/2020,Retail,3725,FT895,1
1106028,5/15/2020,Retail,1203,FT439,2
1106029,5/16/2020,Wholesale,3714,FT300,42
1106030,5/16/2020,Retail,3285,MW102,1
1106031,5/16/2020,Retail,1623,MW102,5
1106032,5/16/2020,Retail,2053,SP126,3
1106033,5/16/2020,Retail,2271,SP120,1
1106034,5/16/2020,Retail,3350,FT609,1
1106035,5/16/2020,Retail,3947,MW232,3
1106036,5/16/2020,Retail,2140,SP123,1
1106037,5/16/2020,Retail,2295,SP305,1
1106038,5/16/2020,Retail,1865,FT467,2
1106039,5/16/2020,Retail,3270,MW202,1
1106040,5/17/2020,Wholesale,3756,SP202,385
1106041,5/17/2020,Retail,1918,MW242,1
1106042,5/17/2020,Retail,3514,MW122,4
1106043,5/17/2020,Retail,2040,MW162,4
1106044,5/17/2020,Retail,3224,MW262,5
1106045,5/17/2020,Retail,2889,SP125,1
1106046,5/17/2020,Retail,1814,SP305,2
1106047,5/17/2020,Retail,2511,SP203,2
1106048,5/17/2020,Retail,2361,SP306,2
1106049,5/17/2020,Retail,3052,SP123,2
1106050,5/17/2020,Retail,1459,SP604,1
1106051,5/18/2020,Wholesale,1824,SP123,173
1106052,5/18/2020,Retail,2347,SP603,1
1106053,5/18/2020,Retail,3868,FT422,1
1106054,5/18/2020,Retail,3529,FT172,1
1106055,5/18/2020,Retail,2670,FT577,1
1106056,5/18/2020,Retail,3207,FT358,1
1106057,5/19/2020,Retail,1333,FT853,1
1106058,5/19/2020,Retail,2594,MW122,3
1106059,5/19/2020,Retail,2924,SP607,1
1106060,5/19/2020,Retail,3571,SP201,2
1106061,5/19/2020,Retail,3385,FT544,1
1106062,5/19/2020,Retail,2017,MW232,1
1106063,5/19/2020,Retail,2633,MW102,3
1106064,5/20/2020,Wholesale,2851,MW272,92
1106065,5/20/2020,Retail,3743,MW252,6
1106066,5/20/2020,Retail,2697,SP303,1
1106067,5/20/2020,Retail,2540,SP303,2
1106068,5/21/2020,Wholesale,1137,SP601,176
1106069,5/21/2020,Retail,3946,SP601,2
1106070,5/21/2020,Retail,3582,FT976,1
1106071,5/21/2020,Retail,1305,FT598,1
1106072,5/21/2020,Retail,2199,MW202,2
1106073,5/21/2020,Retail,1214,MW102,3
1106074,5/21/2020,Retail,4120,MW182,3
1106075,5/22/2020,Retail,2982,MW242,150
1106076,5/22/2020,Wholesale,2317,MW172,363
1106077,5/22/2020,Retail,3945,SP201,1
1106078,5/22/2020,Retail,2298,SP602,1
1106079,5/22/2020,Retail,1331,SP305,1
1106080,5/22/2020,Retail,2977,SP303,2
1106081,5/22/2020,Retail,3074,SP123,2
1106082,5/22/2020,Retail,3066,SP120,2
1106083,5/23/2020,Retail,3186,FT300,2
1106084,5/23/2020,Retail,2549,FT300,1
1106085,5/23/2020,Retail,1243,FT544,1
1106086,5/23/2020,Retail,2513,MW132,4
1106087,5/23/2020,Retail,3429,MW112,6
1106088,5/24/2020,Wholesale,3860,MW202,294
1106089,5/24/2020,Retail,4048,SP126,2
1106090,5/24/2020,Retail,3431,SP604,2
1106091,5/24/2020,Retail,1657,SP125,1
1106092,5/24/2020,Retail,1201,SP306,1
1106093,5/24/2020,Retail,3325,FT589,1
1106094,5/24/2020,Retail,3017,FT962,1
1106095,5/24/2020,Retail,2975,MW202,1
1106096,5/25/2020,Retail,2399,MW122,162
1106097,5/25/2020,Retail,2886,MW112,6
1106098,5/25/2020,Retail,1312,SP607,2
1106099,5/25/2020,Retail,2246,SP306,1
1106100,5/25/2020,Retail,3940,FT962,1
1106101,5/25/2020,Retail,2736,MW242,1
1106102,5/25/2020,Retail,2057,SP609,1
1106103,5/26/2020,Wholesale,2581,MW232,74
1106104,5/26/2020,Retail,3249,SP604,2
1106105,5/26/2020,Retail,1290,FT172,1
1106106,5/26/2020,Retail,2872,MW102,2
1106107,5/26/2020,Retail,3884,SP305,1
1106108,5/26/2020,Retail,3354,SP125,2
1106109,5/27/2020,Retail,1949,FT139,1
1106110,5/27/2020,Retail,3575,MW102,2
1106111,5/27/2020,Retail,2631,SP305,1
1106112,5/28/2020,Retail,3539,SP303,2
1106113,5/28/2020,Retail,1519,FT139,2
1106114,5/28/2020,Retail,1848,MW132,3
1106115,5/28/2020,Retail,3909,SP203,3
1106116,5/29/2020,Wholesale,3997,MW202,151
1106117,5/29/2020,Retail,2520,SP304,1
1106118,5/29/2020,Retail,1672,FT530,1
1106119,5/29/2020,Retail,1853,MW202,1
1106120,5/29/2020,Retail,1198,MW102,9
1106121,5/30/2020,Retail,3885,FT962,55
1106122,5/30/2020,Wholesale,4090,SP204,125
1106123,5/30/2020,Retail,1607,SP125,2
1106124,5/30/2020,Retail,1494,FT871,1
1106125,5/30/2020,Retail,4031,FT853,1
1106126,5/30/2020,Retail,1530,MW172,1
1106127,5/30/2020,Retail,3267,MW272,3
1106128,5/31/2020,Retail,1112,MW172,70
1106129,5/31/2020,Retail,3419,SP120,95
1106130,5/31/2020,Retail,1157,MW272,4
1106131,5/31/2020,Retail,1528,SP305,2
1106132,5/31/2020,Retail,3682,SP126,2
1106133,5/31/2020,Retail,3333,SP125,1
1106134,5/31/2020,Retail,2904,SP204,1
1106135,5/31/2020,Retail,4029,FT280,1
1106136,5/31/2020,Retail,2052,FT337,2
1106137,5/2/2020,Retail,2888,SP604,1
1106138,5/3/2020,Retail,2367,MW102,4
1106139,5/7/2020,Wholesale,3357,MW102,78
1106140,5/7/2020,Retail,1585,MW222,1
1106141,5/11/2020,Retail,3287,MW172,2
1106142,5/16/2020,Retail,1604,SP123,1
1106143,5/18/2020,Wholesale,1824,MW162,62
1106144,5/21/2020,Retail,2939,SP201,1
1106145,5/24/2020,Retail,2383,MW102,1
1106146,5/26/2020,Retail,4096,SP201,2
1106147,5/28/2020,Retail,2610,SP201,1
1106148,6/1/2020,Wholesale,1452,MW132,135
1106149,6/1/2020,Wholesale,3631,MW152,80
1106150,6/1/2020,Retail,1700,MW272,3
1106151,6/1/2020,Retail,1546,SP120,2
1106152,6/1/2020,Retail,1536,SP123,1
1106153,6/1/2020,Retail,2050,FT280,1
1106154,6/1/2020,Retail,2748,MW232,2
1106155,6/1/2020,Retail,1318,MW252,2
1106156,6/1/2020,Retail,3614,MW102,4
1106157,6/2/2020,Retail,3641,MW122,140
1106158,6/2/2020,Wholesale,3905,MW262,99
1106159,6/2/2020,Wholesale,2851,SP120,274
1106160,6/2/2020,Wholesale,2351,MW132,57
1106161,6/2/2020,Retail,2218,SP303,1
1106162,6/2/2020,Retail,1109,SP125,1
1106163,6/2/2020,Retail,2038,SP202,2
1106164,6/2/2020,Retail,3750,MW202,3
1106165,6/3/2020,Wholesale,3741,MW172,166
1106166,6/3/2020,Retail,1970,SP303,2
1106167,6/3/2020,Retail,2504,SP607,1
1106168,6/3/2020,Retail,1536,FT350,1
1106169,6/3/2020,Retail,2291,FT727,1
1106170,6/3/2020,Retail,3980,FT870,2
1106171,6/3/2020,Retail,2158,SP607,1
1106172,6/4/2020,Wholesale,2166,SP601,142
1106173,6/4/2020,Wholesale,1509,FT467,56
1106174,6/4/2020,Retail,2519,SP120,1
1106175,6/4/2020,Retail,1128,FT870,4
1106176,6/4/2020,Retail,3952,MW242,2
1106177,6/4/2020,Retail,2147,SP123,1
1106178,6/4/2020,Retail,2876,SP306,2
1106179,6/4/2020,Retail,3696,FT727,1
1106180,6/4/2020,Wholesale,3227,SP309,99
1106181,6/5/2020,Retail,2590,SP303,182
1106182,6/5/2020,Retail,2738,FT577,87
1106183,6/5/2020,Wholesale,2169,MW172,132
1106184,6/5/2020,Retail,1643,MW132,2
1106185,6/5/2020,Retail,3911,SP305,1
1106186,6/5/2020,Retail,4124,SP607,2
1106187,6/5/2020,Retail,1858,FT895,1
1106188,6/5/2020,Retail,3346,MW122,3
1106189,6/6/2020,Wholesale,2226,MW122,140
1106190,6/6/2020,Retail,4018,SP120,1
1106191,6/6/2020,Retail,2311,SP123,1
1106192,6/6/2020,Retail,3262,FT280,1
1106193,6/6/2020,Retail,2919,MW132,2
1106194,6/6/2020,Retail,2657,SP609,1
1106195,6/6/2020,Retail,2158,SP123,2
1106196,6/7/2020,Wholesale,1940,SP602,145
1106197,6/7/2020,Wholesale,3235,SP125,162
1106198,6/7/2020,Retail,1543,MW242,2
1106199,6/7/2020,Retail,2945,SP120,1
1106200,6/7/2020,Retail,3180,SP126,2
1106201,6/7/2020,Retail,1696,FT727,1
1106202,6/7/2020,Retail,2287,SP607,1
1106203,6/7/2020,Retail,1718,SP602,2
1106204,6/8/2020,Retail,1235,SP607,2
1106205,6/8/2020,Retail,3565,FT434,1
1106206,6/8/2020,Retail,1285,MW122,1
1106207,6/8/2020,Retail,4105,SP306,1
1106208,6/8/2020,Retail,2172,SP305,1
1106209,6/9/2020,Wholesale,3067,SP601,120
1106210,6/9/2020,Wholesale,1544,SP204,177
1106211,6/9/2020,Wholesale,2169,SP303,150
1106212,6/9/2020,Retail,3288,SP126,2
1106213,6/9/2020,Retail,1302,FT976,1
1106214,6/9/2020,Retail,2551,MW182,4
1106215,6/9/2020,Retail,2255,SP123,1
1106216,6/9/2020,Retail,3932,SP304,1
1106217,6/9/2020,Retail,2043,FT589,1
1106218,6/9/2020,Retail,4043,MW132,2
1106219,6/9/2020,Retail,2928,SP123,1
1106220,6/10/2020,Retail,1706,SP309,2
1106221,6/10/2020,Retail,2714,FT895,1
1106222,6/10/2020,Retail,2003,MW272,1
1106223,6/10/2020,Retail,3226,SP609,1
1106224,6/10/2020,Retail,2363,SP123,2
1106225,6/10/2020,Retail,2573,FT976,1
1106226,6/11/2020,Wholesale,1303,MW172,104
1106227,6/11/2020,Wholesale,3651,FT181,120
1106228,6/11/2020,Wholesale,2260,SP603,90
1106229,6/11/2020,Retail,1910,MW122,2
1106230,6/11/2020,Retail,2136,MW262,3
1106231,6/11/2020,Retail,3755,SP603,1
1106232,6/11/2020,Retail,2370,SP204,2
1106233,6/11/2020,Retail,1693,SP201,2
1106234,6/11/2020,Retail,2645,SP303,1
1106235,6/11/2020,Retail,1851,FT682,1
1106236,6/11/2020,Retail,2212,FT609,1
1106237,6/11/2020,Retail,2054,MW182,1
1106238,6/12/2020,Retail,1910,MW222,4
1106239,6/12/2020,Retail,1834,SP609,1
1106240,6/12/2020,Retail,3289,SP201,2
1106241,6/12/2020,Retail,2024,SP601,2
1106242,6/12/2020,Retail,1692,FT682,1
1106243,6/12/2020,Retail,1688,FT525,1
1106244,6/12/2020,Retail,1270,MW142,2
1106245,6/13/2020,Wholesale,2251,MW222,76
1106246,6/13/2020,Wholesale,1452,SP305,109
1106247,6/13/2020,Wholesale,2375,MW122,95
1106248,6/13/2020,Retail,2937,MW282,2
1106249,6/13/2020,Retail,1278,SP125,1
1106250,6/13/2020,Retail,2602,SP203,1
1106251,6/13/2020,Retail,2012,SP603,2
1106252,6/13/2020,Retail,3353,SP120,2
1106253,6/13/2020,Retail,1956,FT644,1
1106254,6/13/2020,Retail,2746,FT350,2
1106255,6/13/2020,Retail,1555,MW122,1
1106256,6/14/2020,Retail,2716,MW262,75
1106257,6/14/2020,Retail,1270,MW152,3
1106258,6/15/2020,Wholesale,3335,SP120,193
1106259,6/15/2020,Retail,3745,MW222,6
1106260,6/15/2020,Retail,2332,SP125,1
1106261,6/15/2020,Retail,1889,SP120,2
1106262,6/16/2020,Retail,3206,FT871,1
1106263,6/16/2020,Retail,3323,FT439,1
1106264,6/16/2020,Retail,3999,MW242,1
1106265,6/17/2020,Wholesale,2662,MW262,94
1106266,6/17/2020,Retail,1330,MW102,2
1106267,6/17/2020,Retail,2416,SP204,1
1106268,6/17/2020,Retail,1192,SP607,1
1106269,6/17/2020,Retail,1943,SP120,2
1106270,6/18/2020,Retail,1273,SP601,187
1106271,6/18/2020,Wholesale,1615,MW252,97
1106272,6/18/2020,Retail,2864,SP201,2
1106273,6/18/2020,Retail,1160,FT181,1
1106274,6/18/2020,Retail,2147,FT139,3
1106275,6/18/2020,Retail,2835,MW162,2
1106276,6/19/2020,Wholesale,1425,SP123,108
1106277,6/19/2020,Retail,2506,SP120,1
1106278,6/19/2020,Retail,1265,SP125,2
1106279,6/19/2020,Retail,3286,FT344,3
1106280,6/19/2020,Retail,3888,MW202,3
1106281,5/20/2020,Wholesale,1924,SP603,52
1106282,6/20/2020,Retail,1472,SP125,2
1106283,6/20/2020,Retail,1324,SP204,1
1106284,6/20/2020,Retail,3903,FT258,1
1106285,6/20/2020,Retail,1682,MW202,3
1106286,6/21/2020,Retail,4030,SP125,86
1106287,6/21/2020,Retail,1905,SP303,2
1106288,6/21/2020,Retail,1302,FT870,2
1106289,6/21/2020,Retail,1234,MW232,1
1106290,6/21/2020,Retail,2348,MW112,2
1106291,6/21/2020,Retail,1797,MW162,3
1106292,6/21/2020,Retail,1468,SP304,1
1106293,6/21/2020,Retail,3020,SP201,1
1106294,5/21/2020,Retail,2510,SP123,2
1106295,6/21/2020,Retail,1529,SP305,2
1106296,6/22/2020,Wholesale,3550,MW222,127
1106297,6/22/2020,Retail,1248,SP603,2
1106298,6/22/2020,Retail,2661,SP603,1
1106299,6/22/2020,Retail,3566,FT172,2
1106300,6/23/2020,Wholesale,3876,SP303,185
1106301,6/23/2020,Retail,2827,FT174,1
1106302,6/23/2020,Retail,1589,FT258,1
1106303,6/24/2020,Retail,1293,MW162,1
1106304,6/24/2020,Retail,1181,MW262,3
1106305,6/24/2020,Retail,3229,MW252,4
1106306,5/24/2020,Retail,2597,SP125,1
1106307,6/24/2020,Retail,2750,SP201,2
1106308,6/24/2020,Retail,2382,SP126,2
1106309,6/24/2020,Retail,1197,SP203,2
1106310,6/24/2020,Retail,2710,SP306,1
1106311,5/25/2020,Wholesale,2240,MW152,45
1106312,6/25/2020,Retail,3692,SP121,1
1106313,6/25/2020,Retail,3941,FT727,1
1106314,6/25/2020,Retail,3255,FT609,1
1106315,6/25/2020,Retail,3379,FT962,1
1106316,6/25/2020,Retail,1152,MW142,3
1106317,6/25/2020,Retail,3659,MW182,4
1106318,6/26/2020,Retail,2982,MW272,51
1106319,6/26/2020,Retail,3026,MW222,150
1106320,6/26/2020,Wholesale,2279,FT485,53
1106321,6/26/2020,Wholesale,2624,MW112,77
1106322,6/26/2020,Retail,2656,SP305,1
1106323,6/26/2020,Retail,3071,FT439,1
1106324,6/26/2020,Retail,3867,MW122,3
1106325,6/26/2020,Retail,2301,SP601,2
1106326,6/26/2020,Retail,4000,SP602,1
1106327,6/26/2020,Retail,2326,FT358,1
1106328,6/26/2020,Retail,3046,MW132,3
1106329,6/26/2020,Retail,3290,MW252,3
1106330,6/27/2020,Wholesale,1656,FT300,70
1106331,6/27/2020,Retail,4075,SP607,4
1106332,6/27/2020,Retail,2392,SP125,1
1106333,6/27/2020,Retail,1897,SP609,1
1106334,6/27/2020,Retail,1657,SP303,1
1106335,6/27/2020,Retail,2597,FT530,3
1106336,6/27/2020,Retail,1937,FT467,1
1106337,6/27/2020,Retail,2376,MW112,1
